branch,repeat,n_train,model,model_display_name,candidate_index,is_frozen_main,config_json,config_hash,tune_crps,elapsed_seconds,fit_seed,refit_seed,is_selected,frozen_main_selected,selected_candidate_index,within_tie_tolerance_of_selected,tie_tolerance,tie_break_rule
sensitivity,1,20,set_transformer,Set Transformer,1,False,"{""batch_size"":64,""d_model"":64,""dense_units"":[64,16],""dropout"":0.1,""expected_parameters"":157416,""ff_dim"":256,""frozen"":true,""implementation"":""neural_models.get_set_transformer"",""input_shape"":[22,10],""key_dim"":32,""learning_rate"":0.0003,""max_epochs"":50,""num_heads"":2,""num_layers"":3,""output_units"":80,""patience"":10,""pilot_source"":""results/sweep_5.csv"",""pooling"":""global_average""}",fe204fdf1e84832e477e9c76ffec174e32677e8d5a5f24b670abbf7a3b8c7db1,0.013964451614275146,31.76587267778814,1643081689,2140221553.0,False,True,0,False,0.0,lowest_ordered_candidate_on_exact_tie
sensitivity,1,20,set_transformer,Set Transformer,2,False,"{""batch_size"":64,""d_model"":64,""dense_units"":[64,16],""dropout"":0.3,""expected_parameters"":157416,""ff_dim"":256,""frozen"":true,""implementation"":""neural_models.get_set_transformer"",""input_shape"":[22,10],""key_dim"":32,""learning_rate"":0.0003,""max_epochs"":50,""num_heads"":2,""num_layers"":3,""output_units"":80,""patience"":10,""pilot_source"":""results/sweep_5.csv"",""pooling"":""global_average""}",98491dd6370054dad3bab81748034d9978d93498b7569cee08e9b098dc1ba9e5,0.01399768060144546,32.291361396200955,1643081689,2140221553.0,False,True,0,False,0.0,lowest_ordered_candidate_on_exact_tie
sensitivity,1,20,set_transformer,Set Transformer,3,False,"{""batch_size"":64,""d_model"":64,""dense_units"":[64,16],""dropout"":0.1,""expected_parameters"":157416,""ff_dim"":256,""frozen"":true,""implementation"":""neural_models.get_set_transformer"",""input_shape"":[22,10],""key_dim"":32,""learning_rate"":0.001,""max_epochs"":50,""num_heads"":2,""num_layers"":3,""output_units"":80,""patience"":10,""pilot_source"":""results/sweep_5.csv"",""pooling"":""global_average""}",6003534a6fb6f7c259ea7485f50597481535337902a4fc1efeb39ec80445d6d6,0.014040103938653865,27.791080585913733,1643081689,2140221553.0,False,True,0,False,0.0,lowest_ordered_candidate_on_exact_tie
sensitivity,1,20,zoo_cnn,Zoo CNN,0,True,"{""batch_size"":64,""conv1d_filters"":[160,96,96],""conv2d_filters"":[128,160,128],""dense_units"":[96,256],""dropout"":0.3,""expected_parameters"":145584,""frozen"":true,""implementation"":""neural_models.get_conv_net"",""input_shape"":[11,10,10],""learning_rate"":0.001,""max_epochs"":50,""output_units"":80,""patience"":10,""pilot_source"":""original Zoo architecture and results/sweep_5.csv"",""pooling_weights"":{""average"":0.7,""max"":0.3}}",219344d288a1f6230782c6839c7a9758e13c3625ddae1b87e29779a206a56278,0.016657030565919488,16.355458450037986,865529998,842716036.0,False,False,1,False,0.0,lowest_ordered_candidate_on_exact_tie
sensitivity,1,20,zoo_cnn,Zoo CNN,1,False,"{""batch_size"":64,""conv1d_filters"":[160,96,96],""conv2d_filters"":[128,160,128],""dense_units"":[96,256],""dropout"":0.1,""expected_parameters"":145584,""frozen"":true,""implementation"":""neural_models.get_conv_net"",""input_shape"":[11,10,10],""learning_rate"":0.0003,""max_epochs"":50,""output_units"":80,""patience"":10,""pilot_source"":""original Zoo architecture and results/sweep_5.csv"",""pooling_weights"":{""average"":0.7,""max"":0.3}}",abbc846d863092760291bfa1d382563580835324df5f7f6ce46a6fbed3da8072,0.016430988206430713,14.673847754020244,865529998,842716036.0,True,False,1,True,0.0,lowest_ordered_candidate_on_exact_tie
sensitivity,1,20,zoo_cnn,Zoo CNN,2,False,"{""batch_size"":64,""conv1d_filters"":[160,96,96],""conv2d_filters"":[128,160,128],""dense_units"":[96,256],""dropout"":0.3,""expected_parameters"":145584,""frozen"":true,""implementation"":""neural_models.get_conv_net"",""input_shape"":[11,10,10],""learning_rate"":0.0003,""max_epochs"":50,""output_units"":80,""patience"":10,""pilot_source"":""original Zoo architecture and results/sweep_5.csv"",""pooling_weights"":{""average"":0.7,""max"":0.3}}",36cfcc45679e2e31725ccf0dedf1ff567692c99678381161175d0aef95c9aead,0.017418386415779332,13.1767095210962,865529998,842716036.0,False,False,1,False,0.0,lowest_ordered_candidate_on_exact_tie
sensitivity,1,20,zoo_cnn,Zoo CNN,3,False,"{""batch_size"":64,""conv1d_filters"":[160,96,96],""conv2d_filters"":[128,160,128],""dense_units"":[96,256],""dropout"":0.1,""expected_parameters"":145584,""frozen"":true,""implementation"":""neural_models.get_conv_net"",""input_shape"":[11,10,10],""learning_rate"":0.001,""max_epochs"":50,""output_units"":80,""patience"":10,""pilot_source"":""original Zoo architecture and results/sweep_5.csv"",""pooling_weights"":{""average"":0.7,""max"":0.3}}",0b22203ab4438c16191482ac13e31621a615cbaa6cf409114e6377f1bec3dc7b,0.016783229308281782,12.054689711891115,865529998,842716036.0,False,False,1,False,0.0,lowest_ordered_candidate_on_exact_tie
sensitivity,1,160,lightgbm_multiclass,LightGBM,0,True,"{""boosting_type"":""gbdt"",""colsample_bytree"":1.0,""frozen"":true,""implementation"":""lightgbm.LGBMClassifier"",""learning_rate"":0.05,""max_depth"":5,""min_child_samples"":50,""min_child_weight"":0.001,""min_split_gain"":0.0,""n_estimators"":200,""n_jobs"":1,""num_class"":80,""num_leaves"":31,""objective"":""multiclass"",""pilot_source"":""results/sweep_5_config.json"",""reg_alpha"":0.5,""reg_lambda"":0.5,""subsample"":1.0,""subsample_freq"":0}",5689446e19bdea1df411111e1e4b5cc50183c270622d0757b33c51d0a5938a1c,0.013758691399652476,15.440458494005725,944130934,,True,True,0,True,0.0,lowest_ordered_candidate_on_exact_tie
sensitivity,1,160,lightgbm_multiclass,LightGBM,1,False,"{""boosting_type"":""gbdt"",""colsample_bytree"":1.0,""frozen"":true,""implementation"":""lightgbm.LGBMClassifier"",""learning_rate"":0.05,""max_depth"":5,""min_child_samples"":20,""min_child_weight"":0.001,""min_split_gain"":0.0,""n_estimators"":200,""n_jobs"":1,""num_class"":80,""num_leaves"":31,""objective"":""multiclass"",""pilot_source"":""results/sweep_5_config.json"",""reg_alpha"":0.1,""reg_lambda"":0.1,""subsample"":1.0,""subsample_freq"":0}",cb116d2e0b5ef62830f7ca0d63c0d488226c533f44349af3605ff4acd0a2aebc,0.01397846773256396,15.405527292983606,944130934,,False,True,0,False,0.0,lowest_ordered_candidate_on_exact_tie
sensitivity,1,160,lightgbm_multiclass,LightGBM,2,False,"{""boosting_type"":""gbdt"",""colsample_bytree"":1.0,""frozen"":true,""implementation"":""lightgbm.LGBMClassifier"",""learning_rate"":0.05,""max_depth"":7,""min_child_samples"":20,""min_child_weight"":0.001,""min_split_gain"":0.0,""n_estimators"":200,""n_jobs"":1,""num_class"":80,""num_leaves"":31,""objective"":""multiclass"",""pilot_source"":""results/sweep_5_config.json"",""reg_alpha"":0.1,""reg_lambda"":0.1,""subsample"":1.0,""subsample_freq"":0}",cae2276bc5c6ec1a3d72ce53c46697dc247ba4430ea98e1f609b624c98c8365e,0.01431819604771263,20.473669111030176,944130934,,False,True,0,False,0.0,lowest_ordered_candidate_on_exact_tie
sensitivity,1,160,lightgbm_multiclass,LightGBM,3,False,"{""boosting_type"":""gbdt"",""colsample_bytree"":1.0,""frozen"":true,""implementation"":""lightgbm.LGBMClassifier"",""learning_rate"":0.1,""max_depth"":5,""min_child_samples"":20,""min_child_weight"":0.001,""min_split_gain"":0.0,""n_estimators"":200,""n_jobs"":1,""num_class"":80,""num_leaves"":31,""objective"":""multiclass"",""pilot_source"":""results/sweep_5_config.json"",""reg_alpha"":0.1,""reg_lambda"":0.1,""subsample"":1.0,""subsample_freq"":0}",c698b699f6c7cf18743346c4dd2691d8b650e657ec9a021d53142751ecc58407,0.014614037006510918,13.76123252697289,944130934,,False,True,0,False,0.0,lowest_ordered_candidate_on_exact_tie
sensitivity,1,160,ridge_sgd_l2,L2 one-vs-rest logistic,0,True,"{""alpha"":0.3333333333333333,""average"":false,""batch_size"":64,""epochs"":50,""eta0"":0.01,""fit_intercept"":true,""frozen"":true,""implementation"":""sklearn.linear_model.SGDClassifier"",""learning_rate"":""optimal"",""loss"":""log_loss"",""penalty"":""l2"",""pilot_source"":""results/sweep_5_config.json""}",851f14fb6b5ecda88baab0b92a7a36c949fdd0437766fc7d2433f329e2fde2f3,0.014498063714999038,70.97774272796232,1258904573,,False,False,4,False,0.0,lowest_ordered_candidate_on_exact_tie
sensitivity,1,160,ridge_sgd_l2,L2 one-vs-rest logistic,1,False,"{""alpha"":10.0,""average"":false,""batch_size"":64,""epochs"":50,""eta0"":0.01,""fit_intercept"":true,""frozen"":true,""implementation"":""sklearn.linear_model.SGDClassifier"",""learning_rate"":""optimal"",""loss"":""log_loss"",""penalty"":""l2"",""pilot_source"":""results/sweep_5_config.json""}",dc2707c60c369df46e9b424fa8a1ebc5b23e4a351ced0c10e7e7dc66c6076d51,0.02150995102686778,70.96288349595852,1258904573,,False,False,4,False,0.0,lowest_ordered_candidate_on_exact_tie
sensitivity,1,160,ridge_sgd_l2,L2 one-vs-rest logistic,2,False,"{""alpha"":3.3333333333333335,""average"":false,""batch_size"":64,""epochs"":50,""eta0"":0.01,""fit_intercept"":true,""frozen"":true,""implementation"":""sklearn.linear_model.SGDClassifier"",""learning_rate"":""optimal"",""loss"":""log_loss"",""penalty"":""l2"",""pilot_source"":""results/sweep_5_config.json""}",7aa5dba8ad015c8682db23cb59b805649b89895bc1121de465bef1e495573967,0.01697260117275349,71.21202566905413,1258904573,,False,False,4,False,0.0,lowest_ordered_candidate_on_exact_tie
sensitivity,1,160,ridge_sgd_l2,L2 one-vs-rest logistic,3,False,"{""alpha"":1.0,""average"":false,""batch_size"":64,""epochs"":50,""eta0"":0.01,""fit_intercept"":true,""frozen"":true,""implementation"":""sklearn.linear_model.SGDClassifier"",""learning_rate"":""optimal"",""loss"":""log_loss"",""penalty"":""l2"",""pilot_source"":""results/sweep_5_config.json""}",f1028920c45a062ceb93b6bb97df161e827da764972699d89f7ccc787385a0de,0.015082432901028339,71.33863294799812,1258904573,,False,False,4,False,0.0,lowest_ordered_candidate_on_exact_tie
sensitivity,1,160,ridge_sgd_l2,L2 one-vs-rest logistic,4,False,"{""alpha"":0.1,""average"":false,""batch_size"":64,""epochs"":50,""eta0"":0.01,""fit_intercept"":true,""frozen"":true,""implementation"":""sklearn.linear_model.SGDClassifier"",""learning_rate"":""optimal"",""loss"":""log_loss"",""penalty"":""l2"",""pilot_source"":""results/sweep_5_config.json""}",724a1fea14c056996c0474f9106b8177856f64794ebcc3fc1e458f6a8e12dc05,0.014150931091695773,71.25735332793556,1258904573,,True,False,4,True,0.0,lowest_ordered_candidate_on_exact_tie
sensitivity,1,160,set_transformer,Set Transformer,0,True,"{""batch_size"":64,""d_model"":64,""dense_units"":[64,16],""dropout"":0.3,""expected_parameters"":157416,""ff_dim"":256,""frozen"":true,""implementation"":""neural_models.get_set_transformer"",""input_shape"":[22,10],""key_dim"":32,""learning_rate"":0.001,""max_epochs"":50,""num_heads"":2,""num_layers"":3,""output_units"":80,""patience"":10,""pilot_source"":""results/sweep_5.csv"",""pooling"":""global_average""}",6f4dec421d8ca8a60ca233da0707302c871aa8127caae786bc585c163e11c567,0.013068978297787344,109.69733906909823,23439257,686177382.0,False,False,2,False,0.0,lowest_ordered_candidate_on_exact_tie
sensitivity,1,160,set_transformer,Set Transformer,1,False,"{""batch_size"":64,""d_model"":64,""dense_units"":[64,16],""dropout"":0.1,""expected_parameters"":157416,""ff_dim"":256,""frozen"":true,""implementation"":""neural_models.get_set_transformer"",""input_shape"":[22,10],""key_dim"":32,""learning_rate"":0.0003,""max_epochs"":50,""num_heads"":2,""num_layers"":3,""output_units"":80,""patience"":10,""pilot_source"":""results/sweep_5.csv"",""pooling"":""global_average""}",fe204fdf1e84832e477e9c76ffec174e32677e8d5a5f24b670abbf7a3b8c7db1,0.012934002571476347,85.13242672197521,23439257,686177382.0,False,False,2,False,0.0,lowest_ordered_candidate_on_exact_tie
sensitivity,1,160,set_transformer,Set Transformer,2,False,"{""batch_size"":64,""d_model"":64,""dense_units"":[64,16],""dropout"":0.3,""expected_parameters"":157416,""ff_dim"":256,""frozen"":true,""implementation"":""neural_models.get_set_transformer"",""input_shape"":[22,10],""key_dim"":32,""learning_rate"":0.0003,""max_epochs"":50,""num_heads"":2,""num_layers"":3,""output_units"":80,""patience"":10,""pilot_source"":""results/sweep_5.csv"",""pooling"":""global_average""}",98491dd6370054dad3bab81748034d9978d93498b7569cee08e9b098dc1ba9e5,0.012794676023663567,116.02435471420176,23439257,686177382.0,True,False,2,True,0.0,lowest_ordered_candidate_on_exact_tie
sensitivity,1,160,set_transformer,Set Transformer,3,False,"{""batch_size"":64,""d_model"":64,""dense_units"":[64,16],""dropout"":0.1,""expected_parameters"":157416,""ff_dim"":256,""frozen"":true,""implementation"":""neural_models.get_set_transformer"",""input_shape"":[22,10],""key_dim"":32,""learning_rate"":0.001,""max_epochs"":50,""num_heads"":2,""num_layers"":3,""output_units"":80,""patience"":10,""pilot_source"":""results/sweep_5.csv"",""pooling"":""global_average""}",6003534a6fb6f7c259ea7485f50597481535337902a4fc1efeb39ec80445d6d6,0.01315689766972064,63.342597529059276,23439257,686177382.0,False,False,2,False,0.0,lowest_ordered_candidate_on_exact_tie
sensitivity,1,160,zoo_cnn,Zoo CNN,0,True,"{""batch_size"":64,""conv1d_filters"":[160,96,96],""conv2d_filters"":[128,160,128],""dense_units"":[96,256],""dropout"":0.3,""expected_parameters"":145584,""frozen"":true,""implementation"":""neural_models.get_conv_net"",""input_shape"":[11,10,10],""learning_rate"":0.001,""max_epochs"":50,""output_units"":80,""patience"":10,""pilot_source"":""original Zoo architecture and results/sweep_5.csv"",""pooling_weights"":{""average"":0.7,""max"":0.3}}",219344d288a1f6230782c6839c7a9758e13c3625ddae1b87e29779a206a56278,0.013277598006543344,28.80937757785432,38514770,301858944.0,True,True,0,True,0.0,lowest_ordered_candidate_on_exact_tie
sensitivity,1,160,zoo_cnn,Zoo CNN,1,False,"{""batch_size"":64,""conv1d_filters"":[160,96,96],""conv2d_filters"":[128,160,128],""dense_units"":[96,256],""dropout"":0.1,""expected_parameters"":145584,""frozen"":true,""implementation"":""neural_models.get_conv_net"",""input_shape"":[11,10,10],""learning_rate"":0.0003,""max_epochs"":50,""output_units"":80,""patience"":10,""pilot_source"":""original Zoo architecture and results/sweep_5.csv"",""pooling_weights"":{""average"":0.7,""max"":0.3}}",abbc846d863092760291bfa1d382563580835324df5f7f6ce46a6fbed3da8072,0.014127775719294768,25.481779047986493,38514770,301858944.0,False,True,0,False,0.0,lowest_ordered_candidate_on_exact_tie
sensitivity,1,160,zoo_cnn,Zoo CNN,2,False,"{""batch_size"":64,""conv1d_filters"":[160,96,96],""conv2d_filters"":[128,160,128],""dense_units"":[96,256],""dropout"":0.3,""expected_parameters"":145584,""frozen"":true,""implementation"":""neural_models.get_conv_net"",""input_shape"":[11,10,10],""learning_rate"":0.0003,""max_epochs"":50,""output_units"":80,""patience"":10,""pilot_source"":""original Zoo architecture and results/sweep_5.csv"",""pooling_weights"":{""average"":0.7,""max"":0.3}}",36cfcc45679e2e31725ccf0dedf1ff567692c99678381161175d0aef95c9aead,0.01393658096344669,31.275480247102678,38514770,301858944.0,False,True,0,False,0.0,lowest_ordered_candidate_on_exact_tie
sensitivity,1,160,zoo_cnn,Zoo CNN,3,False,"{""batch_size"":64,""conv1d_filters"":[160,96,96],""conv2d_filters"":[128,160,128],""dense_units"":[96,256],""dropout"":0.1,""expected_parameters"":145584,""frozen"":true,""implementation"":""neural_models.get_conv_net"",""input_shape"":[11,10,10],""learning_rate"":0.001,""max_epochs"":50,""output_units"":80,""patience"":10,""pilot_source"":""original Zoo architecture and results/sweep_5.csv"",""pooling_weights"":{""average"":0.7,""max"":0.3}}",0b22203ab4438c16191482ac13e31621a615cbaa6cf409114e6377f1bec3dc7b,0.013641840195745342,33.463063285918906,38514770,301858944.0,False,True,0,False,0.0,lowest_ordered_candidate_on_exact_tie
sensitivity,1,360,lightgbm_multiclass,LightGBM,0,True,"{""boosting_type"":""gbdt"",""colsample_bytree"":1.0,""frozen"":true,""implementation"":""lightgbm.LGBMClassifier"",""learning_rate"":0.05,""max_depth"":5,""min_child_samples"":50,""min_child_weight"":0.001,""min_split_gain"":0.0,""n_estimators"":200,""n_jobs"":1,""num_class"":80,""num_leaves"":31,""objective"":""multiclass"",""pilot_source"":""results/sweep_5_config.json"",""reg_alpha"":0.5,""reg_lambda"":0.5,""subsample"":1.0,""subsample_freq"":0}",5689446e19bdea1df411111e1e4b5cc50183c270622d0757b33c51d0a5938a1c,0.013525008672119587,25.93939606496133,181341769,,True,True,0,True,0.0,lowest_ordered_candidate_on_exact_tie
sensitivity,1,360,lightgbm_multiclass,LightGBM,1,False,"{""boosting_type"":""gbdt"",""colsample_bytree"":1.0,""frozen"":true,""implementation"":""lightgbm.LGBMClassifier"",""learning_rate"":0.05,""max_depth"":5,""min_child_samples"":20,""min_child_weight"":0.001,""min_split_gain"":0.0,""n_estimators"":200,""n_jobs"":1,""num_class"":80,""num_leaves"":31,""objective"":""multiclass"",""pilot_source"":""results/sweep_5_config.json"",""reg_alpha"":0.1,""reg_lambda"":0.1,""subsample"":1.0,""subsample_freq"":0}",cb116d2e0b5ef62830f7ca0d63c0d488226c533f44349af3605ff4acd0a2aebc,0.013658209627067545,27.10288970998954,181341769,,False,True,0,False,0.0,lowest_ordered_candidate_on_exact_tie
sensitivity,1,360,lightgbm_multiclass,LightGBM,2,False,"{""boosting_type"":""gbdt"",""colsample_bytree"":1.0,""frozen"":true,""implementation"":""lightgbm.LGBMClassifier"",""learning_rate"":0.05,""max_depth"":7,""min_child_samples"":20,""min_child_weight"":0.001,""min_split_gain"":0.0,""n_estimators"":200,""n_jobs"":1,""num_class"":80,""num_leaves"":31,""objective"":""multiclass"",""pilot_source"":""results/sweep_5_config.json"",""reg_alpha"":0.1,""reg_lambda"":0.1,""subsample"":1.0,""subsample_freq"":0}",cae2276bc5c6ec1a3d72ce53c46697dc247ba4430ea98e1f609b624c98c8365e,0.013870760562856141,34.603495902963914,181341769,,False,True,0,False,0.0,lowest_ordered_candidate_on_exact_tie
sensitivity,1,360,lightgbm_multiclass,LightGBM,3,False,"{""boosting_type"":""gbdt"",""colsample_bytree"":1.0,""frozen"":true,""implementation"":""lightgbm.LGBMClassifier"",""learning_rate"":0.1,""max_depth"":5,""min_child_samples"":20,""min_child_weight"":0.001,""min_split_gain"":0.0,""n_estimators"":200,""n_jobs"":1,""num_class"":80,""num_leaves"":31,""objective"":""multiclass"",""pilot_source"":""results/sweep_5_config.json"",""reg_alpha"":0.1,""reg_lambda"":0.1,""subsample"":1.0,""subsample_freq"":0}",c698b699f6c7cf18743346c4dd2691d8b650e657ec9a021d53142751ecc58407,0.014082060035440436,24.621576023986563,181341769,,False,True,0,False,0.0,lowest_ordered_candidate_on_exact_tie
sensitivity,1,360,ridge_sgd_l2,L2 one-vs-rest logistic,0,True,"{""alpha"":0.3333333333333333,""average"":false,""batch_size"":64,""epochs"":50,""eta0"":0.01,""fit_intercept"":true,""frozen"":true,""implementation"":""sklearn.linear_model.SGDClassifier"",""learning_rate"":""optimal"",""loss"":""log_loss"",""penalty"":""l2"",""pilot_source"":""results/sweep_5_config.json""}",851f14fb6b5ecda88baab0b92a7a36c949fdd0437766fc7d2433f329e2fde2f3,0.014456637255273125,158.41100380697753,1648169993,,False,False,4,False,0.0,lowest_ordered_candidate_on_exact_tie
sensitivity,1,360,ridge_sgd_l2,L2 one-vs-rest logistic,1,False,"{""alpha"":10.0,""average"":false,""batch_size"":64,""epochs"":50,""eta0"":0.01,""fit_intercept"":true,""frozen"":true,""implementation"":""sklearn.linear_model.SGDClassifier"",""learning_rate"":""optimal"",""loss"":""log_loss"",""penalty"":""l2"",""pilot_source"":""results/sweep_5_config.json""}",dc2707c60c369df46e9b424fa8a1ebc5b23e4a351ced0c10e7e7dc66c6076d51,0.021463222435863065,158.21622068900615,1648169993,,False,False,4,False,0.0,lowest_ordered_candidate_on_exact_tie
sensitivity,1,360,ridge_sgd_l2,L2 one-vs-rest logistic,2,False,"{""alpha"":3.3333333333333335,""average"":false,""batch_size"":64,""epochs"":50,""eta0"":0.01,""fit_intercept"":true,""frozen"":true,""implementation"":""sklearn.linear_model.SGDClassifier"",""learning_rate"":""optimal"",""loss"":""log_loss"",""penalty"":""l2"",""pilot_source"":""results/sweep_5_config.json""}",7aa5dba8ad015c8682db23cb59b805649b89895bc1121de465bef1e495573967,0.016909674499139542,158.27155578695238,1648169993,,False,False,4,False,0.0,lowest_ordered_candidate_on_exact_tie
